origin_region_id,origin_station_name,origin_station_line,threshold_min,station_name,station_norm,line_name,node_id,longitude,latitude,min_travel_time_min,population_750m,worker_750m,buffer_area_m2,covered_area_m2,coverage_ratio,intersected_grid_count
pangyo_core,판교,신분당선,45.0,남영,남영,서울1호선,348,126.97132962571818,37.54059055609324,44.46666666666667,30251.878,21646.677,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,45.0,성수,성수,서울2호선,456,127.05638072816848,37.54448421832996,44.583333333333336,22448.426,78215.543,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,45.0,한성백제,한성백제,서울9호선,776,127.11527498699265,37.51526192266898,44.63333333333333,36985.224,29376.161,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,45.0,중앙보훈병원,중앙보훈병원,서울9호선급행,885,127.14826627604758,37.52866542890221,44.71666666666666,16092.459,7296.686,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,45.0,종로3가,종로3가,서울3호선,495,126.99182698976216,37.5716687202438,44.766666666666666,8442.629,121171.417,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,45.0,장승배기,장승배기,서울7호선,686,126.93935718612674,37.505069033513884,44.916666666666664,53434.719,10194.962,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,45.0,상봉,상봉,서울7호선,706,127.08571314404865,37.595737139295096,44.91666666666667,60501.042,17387.546,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,45.0,동대문,동대문,서울4호선,554,127.00933705565537,37.57083797907694,44.93333333333333,23040.38,52685.659,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,45.0,영등포,영등포,서울1호선,344,126.90744561446621,37.515659232420234,44.96666666666667,39105.595,29272.636,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,녹사평,녹사평,서울6호선,645,126.98646417389271,37.53472691082226,45.1,10194.23,8299.825,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,대림,대림,서울2호선,434,126.89491262980711,37.493413730516004,45.2,63682.189,41063.12,1764308.526,1764308.526,1.0,16
pangyo_core,판교,신분당선,50.0,염창,염창,서울9호선급행,873,126.87496229451853,37.54716168877678,45.21666666666666,48322.218,13311.297,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,신풍,신풍,서울7호선,683,126.90977223355294,37.50012633786362,45.25000000000001,59455.296,9301.008,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,버티고개,버티고개,서울6호선,648,127.00691104815432,37.54790967736629,45.266666666666666,30188.708,9130.68,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,서빙고,서빙고,경의중앙선,97,126.98839897917318,37.51958109244649,45.266666666666666,10334.14,3206.959,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,창신,창신,서울6호선,653,127.01529141982512,37.57948029984715,45.26666666666667,47179.329,14584.127,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,송파,송파,서울8호선,728,127.11245977050264,37.499453281817736,45.3,50656.185,19466.75,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,천호,천호,서울8호선,733,127.12322157745128,37.538017360102174,45.366666666666674,51216.317,21333.131,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,거여,거여,서울5호선,624,127.14376760607396,37.49333293435531,45.400000000000006,46048.821,12010.16,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,매교,매교,분당선,781,127.01568721056431,37.26551025848763,45.46666666666667,41801.518,10585.89,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,이촌,이촌,서울4호선,545,126.97437769380483,37.52241216709484,45.550000000000004,25090.864,13801.888,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,용마산,용마산,서울7호선,703,127.08684287860366,37.573766288916445,45.58333333333334,43873.103,10166.186,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,청구,청구,서울6호선,650,127.01384244854054,37.56041608611719,45.6,44973.719,30791.29,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,매탄권선,매탄권선,분당선,783,127.04086144000519,37.25242918530788,45.63333333333334,31370.471,8429.389,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,당곡,당곡,신림선,200,126.92763562815304,37.490118580503605,45.650000000000006,65602.16,25735.707,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,선바위,선바위,서울4호선,540,127.00203740744016,37.45196671145504,45.7,2115.171,2487.639,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,영등포시장,영등포시장,서울5호선,584,126.90511351400251,37.52269057657752,45.71666666666667,43680.283,52965.196,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,광나루,광나루,서울5호선,606,127.10363624600873,37.545260871802135,45.75,28294.135,6882.605,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,답십리,답십리,서울5호선,602,127.05259116240943,37.56695084975485,45.75,43926.394,20336.804,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,왕십리,왕십리,분당선,815,127.03858040056605,37.56196040259133,45.75000000000001,40136.023,26119.216,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,청량리,청량리,분당선,816,127.04875972294188,37.58054846319079,45.75000000000001,46675.916,15786.586,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,독립문,독립문,서울3호선,492,126.9579896188348,37.57428893805548,45.766666666666666,26552.533,5892.201,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,동백,동백,용인경전철,170,127.15271134830141,37.269129410829464,45.766666666666666,15472.387,9774.536,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,종각,종각,서울1호선,352,126.982955850426,37.57016455650105,45.766666666666666,4527.053,209385.716,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,종로5가,종로5가,서울1호선,354,127.00191050851747,37.57100470619648,45.766666666666666,13738.296,65597.598,1764308.526,1764308.526,1.0,16
pangyo_core,판교,신분당선,50.0,서울역,서울,서울4호선,549,126.9725798587494,37.552889041018354,45.93333333333333,27256.549,53220.561,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,서원,서원,신림선,202,126.93305769351016,37.478223766866854,45.983333333333334,57450.325,13363.437,1764308.526,1764308.526,1.0,13
pangyo_core,판교,신분당선,50.0,숙대입구,숙대입구,서울4호선,548,126.97200212574523,37.545112610214495,46.05,29905.958,26472.138,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,마포,마포,서울5호선,588,126.94591379139105,37.53960844051463,46.050000000000004,45748.322,45671.134,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,뚝섬,뚝섬,서울2호선,457,127.04703599105132,37.5473444530958,46.083333333333336,23428.841,56824.357,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,상왕십리,상왕십리,서울2호선,460,127.02933321473817,37.564390820548745,46.083333333333336,62537.912,21955.006,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,용답,용답,서울2호선,471,127.05086030254466,37.56227214988865,46.083333333333336,29109.506,17587.686,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,과천,과천,서울4호선,537,126.99674146651338,37.43291738178273,46.2,29716.059,9387.249,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,시청,시청,서울2호선,423,126.97576278093857,37.56376249397046,46.266666666666666,5795.33,150186.856,1764308.526,1764308.526,1.0,12
pangyo_core,판교,신분당선,50.0,삼가,삼가,용인경전철,172,127.16813899810472,37.24212225387447,46.38333333333333,10685.765,3006.258,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,대방,대방,서울1호선,346,126.92623406710486,37.5133483698036,46.46666666666667,37473.941,28214.983,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,몽촌토성,몽촌토성,서울8호선,731,127.11286618903804,37.51782512393169,46.53333333333334,35859.311,28621.423,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,당산,당산,서울9호선급행,874,126.902466324419,37.53384922383787,46.55,35331.836,39315.577,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,샛강,샛강,서울9호선,757,126.92857047968481,37.517293054991526,46.55,27540.47,71690.332,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,올림픽공원,올림픽공원,서울9호선급행,884,127.13105462314178,37.51633991834076,46.55,20383.807,6199.01,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,곤지암,곤지암,경강선,31,127.34625353575343,37.35053613625162,46.63333333333333,3858.301,1821.616,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,신대방,신대방,서울2호선,436,126.91364670737559,37.48771506988466,46.7,53746.133,13073.555,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,신금호,신금호,서울5호선,598,127.02045619314652,37.55448097674334,46.766666666666666,65653.002,10478.711,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,안국,안국,서울3호선,494,126.98533293693089,37.576442750720375,46.766666666666666,7370.471,81578.085,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,보문,보문,서울6호선,654,127.01968773941685,37.58544175366165,46.76666666666667,45562.041,19864.532,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,보라매병원,보라매병원,신림선,199,126.92346980974537,37.492975380760655,47.01666666666667,53217.58,25224.761,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,사가정,사가정,서울7호선,704,127.08850714914591,37.58097211223812,47.08333333333334,56018.218,13622.239,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,광화문,광화문,서울5호선,593,126.9762752206268,37.5716380935469,47.099999999999994,7239.888,161255.642,1764308.526,1764308.526,1.0,13
pangyo_core,판교,경강선,50.0,한강진,한강진,서울6호선,647,127.00176196884566,37.53967214815189,47.1,13029.937,15068.815,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,초월,초월,경강선,30,127.29988324527159,37.37339127196922,47.13333333333333,7492.726,1962.349,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,신대방삼거리,신대방삼거리,서울7호선,685,126.92827053743333,37.49973006158815,47.25,57700.572,16089.348,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,중화,중화,서울7호선,707,127.07936125009704,37.602285109902006,47.25000000000001,45125.08,12525.525,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,마천,마천,서울5호선,625,127.15282678886047,37.49499704089626,47.400000000000006,46255.103,9744.862,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,혜화,혜화,서울4호선,555,127.00191835595663,37.58212081591027,47.43333333333333,25413.336,25308.186,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,신당,신당,서울6호선,651,127.01613939171753,37.56613394327701,47.43333333333334,40564.421,47257.546,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,수원,수원,분당선,780,127.00059566971223,37.266442680041386,47.46666666666667,26487.691,14122.977,1764308.526,1764308.526,1.0,11
pangyo_core,판교,신분당선,50.0,신도림,신도림,서울1호선,343,126.89142171185813,37.508943699597765,47.46666666666667,44231.175,34456.746,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,용산,용산,서울1호선,349,126.96432105098854,37.52960468897794,47.46666666666667,16249.742,43835.516,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,영등포구청,영등포구청,서울5호선,583,126.89540693655124,37.52419188727966,47.550000000000004,42009.283,65620.98,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,둔촌동,둔촌동,서울5호선,619,127.13621508958978,37.52766277122959,47.56666666666667,39745.893,16925.252,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,초당,초당,용인경전철,171,127.15947848591688,37.26081086407165,47.583333333333336,9252.861,2968.615,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,서울지방병무청,서울지방병무청,신림선,196,126.92279671048001,37.50619800611216,47.66666666666667,50534.724,11812.486,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,경마공원,경마공원,서울4호선,539,127.00794132540386,37.44391524695267,47.7,1622.26,2672.774,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,암사,암사,서울8호선,734,127.12752631532125,37.55013385216643,47.70000000000001,53033.327,12132.019,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,공덕,공덕,서울5호선,589,126.9515833956623,37.54470897326544,47.71666666666667,55109.594,56347.048,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,마장,마장,서울5호선,601,127.04302768358835,37.5661764289573,47.75,35470.945,20834.07,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,무악재,무악재,서울3호선,491,126.95021687156621,37.582615528017996,47.766666666666666,26120.542,4274.903,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,응봉,응봉,경의중앙선,100,127.03465062663128,37.5501726486635,47.766666666666666,32692.053,6354.056,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,한남,한남,경의중앙선,98,127.00930523910256,37.529487486397066,47.766666666666666,13220.496,8348.173,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,선유도,선유도,서울9호선,753,126.89345483013855,37.53804675795846,47.81666666666666,22608.001,30284.085,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,명동,명동,서울4호선,551,126.98574103082794,37.56088522014015,47.93333333333333,7330.115,116538.508,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,신길,신길,서울1호선,345,126.91817592758282,37.51689070819467,47.96666666666667,33887.226,29297.165,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,송파나루,송파나루,서울9호선,775,127.11222006447059,37.51030427208916,47.98333333333334,51571.695,39349.435,1764308.526,1764308.526,1.0,11
pangyo_core,판교,신분당선,50.0,둔촌오륜,둔촌오륜,서울9호선,777,127.13951062486167,37.518923227645246,48.05,10231.814,3065.69,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,신용산,신용산,서울4호선,546,126.96789823329631,37.529231386392546,48.050000000000004,19056.017,45600.252,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,신답,신답,서울2호선,472,127.04706944994531,37.56984395489578,48.083333333333336,41690.38,16667.889,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,한양대,한양대,서울2호선,458,127.04362373849646,37.55548547037737,48.083333333333336,24695.776,20592.207,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,시청_용인대,시청_용인대,용인경전철,173,127.1788868118724,37.239439764606566,48.11666666666667,6287.455,5183.229,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,서울대벤처타운,서울대벤처타운,신림선,203,126.93366597352362,37.47230261081729,48.2,50988.261,8393.065,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,정부과천청사,정부과천청사,서울4호선,536,126.98989918923233,37.42649426149006,48.2,21118.819,17368.121,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,행당,행당,서울5호선,599,127.02949243020419,37.557350356449874,48.25000000000001,67103.069,13402.849,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,충정로,충정로,서울2호선,424,126.96455152782553,37.55978849820035,48.266666666666666,33422.007,50494.709,1764308.526,1764308.526,1.0,13
pangyo_core,판교,신분당선,50.0,보라매공원,보라매공원,신림선,198,126.91835147318744,37.49484403914921,48.366666666666674,44514.018,18221.595,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,안암,안암,서울6호선,655,127.02929395773253,37.5863062738596,48.43333333333334,32433.264,17255.103,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,수원시청,수원시청,분당선,782,127.03073907903122,37.261944303981316,48.63333333333334,26654.302,39371.563,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,구로디지털단지,구로디지털단지,서울2호선,435,126.90134510068359,37.4853026389804,48.7,54611.421,66297.354,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,면목,면목,서울7호선,705,127.08749999489152,37.5887397099918,48.75000000000001,62521.461,16552.457,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,경복궁,경복궁,서울3호선,493,126.97351447221486,37.57580958905711,48.766666666666666,12059.509,81034.517,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,합정,합정,서울2호선,429,126.91445817881906,37.54996227477751,48.88333333333333,29007.994,43978.791,1764308.526,1764308.526,1.0,11
pangyo_core,판교,경강선,50.0,보라매,보라매,서울7호선,684,126.92034734244736,37.4999176165529,48.916666666666664,53330.013,16045.228,1764308.526,1764308.526,1.0,13
pangyo_core,판교,경강선,50.0,동대문역사문화공원,동대문역사문화공원,서울4호선,553,127.00788803473623,37.56506741473066,48.93333333333333,20491.227,61322.466,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,동묘앞,동묘앞,서울6호선,652,127.01570276450394,37.572132307753456,48.93333333333334,38569.42,44968.987,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,강동구청,강동구청,서울8호선,732,127.1205230881743,37.53041250323172,49.03333333333334,42631.037,24821.486,1764308.526,1764308.526,1.0,16
pangyo_core,판교,신분당선,50.0,가양,가양,서울9호선급행,872,126.8544312699492,37.56163536897295,49.05,44899.722,29534.004,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,양평_5호선,양평_5호선,서울5호선,582,126.88648056471557,37.52556503730169,49.050000000000004,32467.04,37419.559,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,개롱,개롱,서울5호선,623,127.13507764191463,37.49793804469948,49.06666666666667,44673.012,15507.818,1764308.526,1764308.526,1.0,13
pangyo_core,판교,경강선,50.0,방이,방이,서울5호선,621,127.12602968587761,37.50863811844353,49.06666666666667,40477.926,21648.548,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,아차산,아차산,서울5호선,605,127.08969907636653,37.55192170514021,49.083333333333336,43703.6,12862.865,1764308.526,1764308.526,1.0,13
pangyo_core,판교,경강선,50.0,장한평,장한평,서울5호선,603,127.06358974503318,37.56159912471764,49.083333333333336,27021.526,26811.6,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,먹골,먹골,서울7호선,708,127.07778617847123,37.610485250024645,49.08333333333334,41469.989,10615.744,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,서대문,서대문,서울5호선,592,126.96661225423095,37.565725362966354,49.099999999999994,27217.871,71078.585,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,이태원,이태원,서울6호선,646,126.99428965640911,37.53450039805834,49.1,20606.267,15745.277,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,여의나루,여의나루,서울5호선,587,126.9329458250847,37.52707871139832,49.21666666666667,11908.726,56484.5,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,효창공원앞,효창공원앞,서울6호선,643,126.96134445964933,37.539278690543526,49.266666666666666,46739.369,23180.073,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,문래,문래,서울2호선,432,126.8948748555422,37.518260755852666,49.38333333333333,36901.67,64675.627,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,한성대입구,한성대입구,서울4호선,556,127.00617856974323,37.58849271957477,49.43333333333333,37121.176,16142.104,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,회현,회현,서울4호선,550,126.9787618992552,37.55902192175472,49.43333333333333,9125.711,110533.847,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,구로,구로,서울1호선,342,126.88231503887692,37.50335353704898,49.46666666666667,46838.412,29197.056,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,국회의사당,국회의사당,서울9호선,755,126.91744560355306,37.52849815032641,49.48333333333333,7414.344,70038.387,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,삼각지,삼각지,서울4호선,547,126.97289696351694,37.53441317709764,49.550000000000004,18895.069,26407.41,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,50.0,대공원,대공원,서울4호선,538,127.00653686551743,37.43572575371737,49.7,9702.346,1530.328,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,애오개,애오개,서울5호선,590,126.9566727086522,37.55341644480951,49.71666666666667,57115.219,19554.464,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,남구로,남구로,서울7호선,681,126.88749291679697,37.48637678986405,49.75000000000001,55114.524,79984.397,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,을지로4가,을지로4가,서울2호선,463,126.99764984161506,37.566626674163885,49.766666666666666,13224.959,89273.657,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,을지로입구,을지로입구,서울2호선,465,126.98220699926492,37.56602408391536,49.766666666666666,4271.042,209280.946,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,홍제,홍제,서울3호선,490,126.94406885541066,37.588796505512455,49.766666666666666,42034.663,9151.404,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,50.0,신설동,신설동,서울1호선,357,127.02450627352647,37.57600288625438,49.76666666666667,43648.608,29630.752,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,명지대,명지대,용인경전철,174,127.19027904709888,37.238080811511885,49.85,24784.421,7377.93,1764308.526,1764308.526,1.0,16
pangyo_core,판교,신분당선,50.0,강동,강동,서울5호선,608,127.13241463712437,37.53588915403585,49.900000000000006,67790.318,29385.559,1764308.526,1764308.526,1.0,15
pangyo_core,판교,신분당선,50.0,신목동,신목동,서울9호선,752,126.88298686255312,37.54446978416588,49.93333333333333,21921.952,6569.967,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,50.0,남영,남영,서울1호선,348,126.97132962571818,37.54059055609324,49.96666666666667,30251.878,21646.677,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,55.0,용두,용두,서울2호선,473,127.03813603839771,37.57410031842874,50.083333333333336,39536.985,25940.781,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,55.0,고려대,고려대,서울6호선,656,127.0362946303764,37.590429246888824,50.1,31626.972,13679.169,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,한성백제,한성백제,서울9호선,776,127.11527498699265,37.51526192266898,50.13333333333334,36985.224,29376.161,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,중앙보훈병원,중앙보훈병원,서울9호선급행,885,127.14826627604758,37.52866542890221,50.21666666666666,16092.459,7296.686,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,55.0,아현,아현,서울2호선,425,126.95620551114132,37.55735678864767,50.266666666666666,53391.569,16472.998,1764308.526,1764308.526,1.0,16
pangyo_core,판교,경강선,55.0,상봉,상봉,서울7호선,706,127.08571314404865,37.595737139295096,50.41666666666667,60501.042,17387.546,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,동대문,동대문,서울4호선,554,127.00933705565537,37.57083797907694,50.43333333333333,23040.38,52685.659,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,영등포,영등포,서울1호선,344,126.90744561446621,37.515659232420234,50.46666666666667,39105.595,29272.636,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,55.0,관악산,관악산,신림선,204,126.94549473876646,37.468971799089914,50.550000000000004,21911.478,4159.731,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,녹사평,녹사평,서울6호선,645,126.98646417389271,37.53472691082226,50.6,10194.23,8299.825,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,대림,대림,서울2호선,434,126.89491262980711,37.493413730516004,50.7,63682.189,41063.12,1764308.526,1764308.526,1.0,16
pangyo_core,판교,경강선,55.0,염창,염창,서울9호선급행,873,126.87496229451853,37.54716168877678,50.71666666666666,48322.218,13311.297,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,신풍,신풍,서울7호선,683,126.90977223355294,37.50012633786362,50.75,59455.296,9301.008,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,55.0,태릉입구,태릉입구,서울7호선,709,127.07534622117456,37.61854871377953,50.75000000000001,49677.654,15245.127,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,서빙고,서빙고,경의중앙선,97,126.98839897917318,37.51958109244649,50.766666666666666,10334.14,3206.959,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,창신,창신,서울6호선,653,127.01529141982512,37.57948029984715,50.76666666666667,47179.329,14584.127,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,천호,천호,서울8호선,733,127.12322157745128,37.538017360102174,50.866666666666674,51216.317,21333.131,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,55.0,홍대입구,홍대입구,서울2호선,428,126.92388306336497,37.55690592242897,50.88333333333333,30964.862,50609.687,1764308.526,1764308.526,1.0,14
pangyo_core,판교,신분당선,55.0,오목교,오목교,서울5호선,581,126.8753826483211,37.52451070152889,50.88333333333334,45659.101,23727.36,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,거여,거여,서울5호선,624,127.14376760607396,37.49333293435531,50.900000000000006,46048.821,12010.16,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,매교,매교,분당선,781,127.01568721056431,37.26551025848763,50.966666666666676,41801.518,10585.89,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,당곡,당곡,신림선,200,126.92763562815304,37.490118580503605,51.150000000000006,65602.16,25735.707,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,55.0,영등포시장,영등포시장,서울5호선,584,126.90511351400251,37.52269057657752,51.21666666666667,43680.283,52965.196,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,광나루,광나루,서울5호선,606,127.10363624600873,37.545260871802135,51.25,28294.135,6882.605,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,답십리,답십리,서울5호선,602,127.05259116240943,37.56695084975485,51.25,43926.394,20336.804,1764308.526,1764308.526,1.0,15
pangyo_core,판교,경강선,55.0,청량리,청량리,분당선,816,127.04875972294188,37.58054846319079,51.25000000000001,46675.916,15786.586,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,독립문,독립문,서울3호선,492,126.9579896188348,37.57428893805548,51.266666666666666,26552.533,5892.201,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,종각,종각,서울1호선,352,126.982955850426,37.57016455650105,51.266666666666666,4527.053,209385.716,1764308.526,1764308.526,1.0,14
pangyo_core,판교,경강선,55.0,종로5가,종로5가,서울1호선,354,127.00191050851747,37.57100470619648,51.266666666666666,13738.296,65597.598,1764308.526,1764308.526,1.0,16
pangyo_core,판교,신분당선,55.0,회기,회기,경의중앙선,103,127.05817690680095,37.58969117643179,51.266666666666666,48563.848,14617.963,1764308.526,1764308.526,1.0,14
